sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,80.3,,-2.6,0.0,OASIS SECURITIES LTD.,0.0,,,162802,20120331,,,0.4,,,,0.0,80.5,,0.0
,12,144.2,,6.6,,OBJECTONE INFORMATION SYSTEMS LTD.,0.4,,,162878,20120331,0.5,,1.7,,,56.2,,143.5,,0.0
0.4,12,277.55,,4.2,,OCEAN AGRO (INDIA) LTD.,,,,162905,20120331,2.3,,0.4,2.3,,163.8,0.0,280.5,,0.0
,12,3.9,,,,OCEANIC INVESTMENTS LTD.,,,,163009,20120331,,,,,,,,3.9,,
,12,0.25,,0.0,,OCEANIC MAGNETICS LTD.,,,,163013,20120331,,,-0.1,,,,,0.3,,
0.3,12,152.45,,11.5,,PRITHVI EXCHANGE (INDIA) LTD.,0.0,,,163052,20120331,,,10.9,,,5.0,,157.5,,0.0
,12,53.65,,-2.2,,OCTAL CREDIT CAPITAL LTD.,,,,163053,20120331,,,2.1,,,,,54.5,,0.0
,12,726.95,,3.1,,ODYSSEY CORPORATION LTD.,,,,163136,20120331,1.7,,-1.6,,,206.5,,749.5,,1.7
,12,41.35,,1.1,,ODYSSEY TECHNOLOGIES LTD.,,,,163146,20120331,-6.5,-0.1,5.2,-6.9,21.5,43.7,,42.1,,0.5
,12,1981127.25,754.3,350513.3,,OIL & NATURAL GAS CORPN. LTD.,,,,163226,20120331,184166.6,-441.9,251229.2,94997.1,3136.7,797059.8,101.8,2113778.5,,29.9
,12,5327.25,276.0,745.3,,OIL COUNTRY TUBULAR LTD.,2.3,,,163228,20120331,820.8,6.0,382.8,534.7,3.5,4804.7,0.0,6088.1,,1.8
,12,223694.9,45.5,30310.5,,OIL INDIA LTD.,,,,163229,20120331,7535.9,28.0,34469.2,2061.9,248.7,98473.5,75.3,233211.6,,-3.2
,12,137.7,,,,OKARA LEASING & INVST. LTD.,,,0.1,163280,20120331,-2.8,-0.1,0.0,,,,,137.7,,
,12,12.8,,0.0,,OLYMPIA CAPITALS LTD.,,,,163386,20120331,,,0.0,,,,,12.3,,
,12,84.65,,-3.3,,OLYMPIA INDUSTRIES LTD.,,,,163397,20120331,,,-4.2,,,3.2,,81.0,,
0.3,12,532.4,7.9,4.3,,OLYMPIC CARDS LTD.,0.9,0.0,,163406,20120331,5.1,0.1,23.8,-5.3,,432.6,0.7,662.8,,0.8
0.0,12,21.8,,-0.6,,OLYMPIC MANAGEMENT & FINANCIAL SERVICES LTD.,0.0,,,163418,20120331,,,-0.9,,,0.7,,21.4,,
,12,2382.5,,2473.8,,OLYMPIC OIL INDS. LTD.,0.1,,,163423,20120331,0.7,,16.6,,,6463.6,,4247.8,,0.6
10.3,12,6420.9,14.7,109.6,,OM METALS INFRAPROJECTS LTD.,1.2,,1.3,163534,20120331,122.6,8.9,240.2,82.9,,2140.1,,6649.9,,12.1
,12,6398.3,24.3,1371.1,,OMAX AUTOS LTD.,9.7,,75.3,163701,20120331,411.1,16.9,281.3,311.4,12.0,14145.3,,6298.9,,-4.7
113.4,12,41604.15,,4879.2,,OMAXE LTD.,13.5,,1.9,163705,20120331,78.0,42.1,629.0,10.5,,13326.7,17.7,41180.0,,-5.8
,12,58.05,,-13.8,,OMEGA AG-SEEDS (PUNJAB) LTD.,,,,163714,20120331,0.1,0.1,0.2,,,24.6,,84.8,,
0.1,12,34.05,,39.3,,OMEGA INTERACTIVE TECHNOLOGIES LTD.,,,,163753,20120331,,,0.4,,,0.4,,7.1,,
,12,25.75,,-0.1,,OMEGA LABORATORIES LTD.,,,,163762,20120331,,,-0.8,,,,,25.4,,
,12,96.35,,0.1,,OMKAR OVERSEAS LTD. (GUJARAT),,,,163868,20120331,2.0,,0.9,,,103.7,,93.7,,
0.0,12,94.35,,-0.3,,OMKAR PHARMACHEM LTD.,,,,163869,20120331,,,0.0,,,0.7,,94.6,,
,12,137.25,,-6.6,,OMNI AX`S SOFTWARE LTD.,,,,163906,20120331,,,-1.3,,,8.8,,131.6,,
,12,4151.7,,853.3,,OMNITECH INFOSOLUTIONS LTD.,681.7,,,163972,20120331,1139.5,-4.1,552.5,,,4210.2,462.8,4810.9,,-0.9
0.0,12,62.05,0.0,-1.3,,OMNITEX INDUSTRIES (INDIA) LTD.,,0.0,,163976,20120331,0.2,,0.8,,,4.0,,59.1,,0.2
,12,12.85,,0.0,,SAKA LTD.,,,,164111,20120331,,,-0.3,,,,,12.9,,
,12,21.55,,-0.3,,VIRGO GLOBAL LTD.,,,,164173,20120331,,,0.1,,,0.7,,21.7,,
,12,12721.3,,813.1,,ONMOBILE GLOBAL LTD.,390.2,,1.5,164193,20120331,571.0,-0.1,502.8,,,4998.3,167.2,13099.2,,
0.3,12,707.15,,5.4,,ONTRACK SYSTEMS LTD.,0.1,,,164219,20120331,0.2,0.1,15.5,,,1032.8,,795.3,,
2.3,12,590.15,0.0,59.0,,ONWARD TECHNOLOGIES LTD.,-5.2,0.0,0.0,164242,20120331,5.1,-1.1,86.2,,,615.9,11.3,670.7,,0.1
,12,31.65,,,,OPAL TRADING LTD.,,,,164296,20120331,,,-53.8,,,,,1.0,,
3.5,12,20248.15,,-295.2,,OPTO CIRCUITS (INDIA) LTD.,1.5,0.6,,164456,20120331,6.3,2.4,2347.7,1.4,11.9,6697.4,,20056.1,,0.4
0.0,12,55.7,,,,ORACLE CREDIT LTD.,,,,164499,20120331,,,0.6,,,,,55.9,,
0.4,12,650.15,1.2,33.6,,ORBIT EXPORTS LTD.,,,,164563,20120331,109.3,11.6,90.2,96.8,,1021.0,,742.8,,-0.3
,12,26.75,,-0.4,,FRUITION VENTURE LTD.,,,,164612,20120331,,,-2.1,,,,,25.6,,
1.0,12,38935.05,451.8,7638.9,,ORCHID PHARMA LTD.,,,800.0,164629,20120331,4657.3,136.4,1931.5,3933.2,647.1,17506.2,5.8,38986.3,,-5.9
,12,303230.6,3258.7,31746.3,,TATA CONSULTANCY SERVICES LTD.,3323.3,1252.3,3.3,164646,20120331,12518.6,2655.7,109759.8,-2.5,1271.6,381061.1,,344199.0,,3.6
,12,90.4,,,,ORDE INDUSTRIES LTD.,,,,164666,20120331,,,-0.1,,,,,90.3,,
,12,247.25,,-406.8,,SAIANAND COMMERCIAL LTD.,,,,164675,20120331,,,-0.3,,,,,465.5,,
,12,556.3,8.3,,,ORGANIC COATINGS LTD.,0.2,12.7,,164698,20120331,85.0,0.1,-64.6,67.9,0.0,681.9,,544.5,,-4.2
,12,2782.15,-29.6,107.8,,ORIENT ABRASIVES LTD.,,,5.4,164740,20120331,-207.4,-11.7,91.4,-134.2,,1836.3,-5.5,2192.7,,-24.2
0.1,12,322.7,0.4,28.3,,ORIENT BEVERAGES LTD.,-0.1,3.2,0.2,164751,20120331,5.9,0.4,9.1,-1.5,,165.3,,337.4,,3.5
0.0,9,,0.0,0.0,,ORIENT CEMENT LTD.,,,0.0,164761,20120331,,,-10.7,0.0,,,0.0,5.7,0.0,0.0
70.4,12,3450.95,569.1,445.6,,ORIENT BELL LTD.,22.6,,,164762,20120331,3150.6,25.5,167.1,2053.7,,5853.3,1.9,5130.5,,18.9
,12,0.2,,,,ORIENT FABRITEX LTD.,,,,164789,20120331,,,,,,,,0.2,,
810.4,12,20953.8,168.6,2815.6,,ORIENT PAPER & INDS. LTD.,,,14.8,164832,20120331,1206.4,24.8,2122.8,481.5,6.3,28246.8,21.4,22528.5,0.0,0.1
4.0,12,1141.05,4.6,129.9,,ORIENT PRESS LTD.,1.3,2.3,69.6,164839,20120331,78.4,2.7,144.5,65.2,,1648.3,0.7,1195.3,,1.6
,12,101.85,,3.1,,ORIENT TRADELINK LTD.,,,,164867,20120331,,,0.0,,,11.7,,99.8,,
158.2,12,1690085.2,219.8,11133.4,,ORIENTAL BANK OF COMMERCE,,,36.0,164888,20120331,1136.0,916.2,11415.6,,,,,1779985.9,,
,12,2562.1,2.9,299.1,,ORIENTAL CARBON & CHEMICALS LTD.,,51.2,,164895,20120331,510.8,12.8,314.6,438.0,2.8,2254.6,0.0,3058.9,,5.9
,12,5340.35,2.6,-84.3,,ORICON ENTERPRISES LTD.,0.1,1.3,,164907,20120331,46.4,1.4,123.3,42.6,,660.9,0.0,5406.9,,-1.6
87.2,12,8153.75,847.4,650.4,,ORIENTAL HOTELS LTD.,,,0.0,164948,20120331,1940.6,382.1,126.3,646.7,,2631.3,,8833.7,,-0.9
,12,3.0,,,,ORIENTAL INDUSTRIAL INVST. CORPN. LTD.,,,,164953,20120331,,,0.0,,,,,3.1,,
,12,13.75,,-0.1,,ORIENTAL REMEDIES & HERBALS LTD.,,,,164985,20120331,,,-0.1,,,,,13.7,,
0.1,12,1466.05,2.2,85.3,,ORIENTAL TRIMEX LTD.,,,,165018,20120331,2.2,0.1,2.0,0.9,,1111.3,,1443.2,,0.0
0.1,12,663.3,3.9,-45.9,,ORIENTAL VENEER PRODUCTS LTD.,0.6,,,165020,20120331,5.7,,6.9,0.6,,620.9,0.6,689.0,,
,12,232.85,,2.2,,ORISSA INDUSTRIES LTD.,,,,165167,20120331,-3.8,,-9.0,-3.8,,28.9,,236.1,,
4.1,12,9173.15,-12.8,-574.4,,ORISSA MINERALS DEVELOPMENT CO. LTD.,,,,165172,20120331,16.0,-0.6,34.4,3.1,,16.8,,9001.0,,
,12,10.05,,0.0,,ORISSA ORGANICS LTD.,,,,165175,20120331,,,-0.1,,,,,10.1,,
,12,4644.75,0.1,349.9,,ORISSA SPONGE IRON & STEEL LTD.,-2.4,,,165191,20120331,-1.8,-3.5,-652.7,7.3,3.0,1106.7,,4588.9,,-3.3
7.2,12,2837.15,0.3,,,ORTEL COMMUNICATIONS LTD.,,,,165297,20120331,405.6,417.3,-192.9,,,1194.0,1.6,2792.7,,0.1
,12,688.1,1.4,35.8,,ORTIN LABORATORIES LTD.,0.1,,,165319,20120331,31.5,0.3,12.8,29.7,,906.0,,830.5,,
0.1,12,27.75,0.1,2.2,0.1,OSCAR GLOBAL LTD.,,,,165356,20120331,0.2,,0.1,,,66.8,,28.2,,0.0
,12,17083.85,,-3932.6,,OSCAR INVESTMENTS LTD.,0.1,,,165360,20120331,0.1,,1936.8,,,,0.0,19121.3,,
0.1,12,8.05,,0.0,,OSEASPRE CONSULTANTS LTD.,,,,165384,20120331,,,0.2,,,0.3,,8.2,,
,12,80.0,,10.5,,OSIAJEE TEXFAB LTD.,,,,165429,20120331,,,0.3,,,96.2,,92.2,,
,12,83.45,,16.1,,NOVAGOLD PETRO-RESOURCES LTD.,,,,165435,20120331,,,0.0,,,,,95.0,,
,12,5996.1,0.0,-1038.3,,OSWAL AGRO MILLS LTD.,,,,165506,20120331,-0.6,-0.1,-466.5,-0.4,,0.1,,5704.6,,-0.1
,12,22768.6,-126.2,-2279.5,,OSWAL GREENTECH LTD.,,,,165512,20120331,-100.6,3.4,791.0,,,3300.0,0.2,23880.1,,22.0
0.0,12,20.85,,0.0,,OSWAL LEASING LTD.,,,,165543,20120331,,,1.4,,,,,21.6,,
,12,1054.6,,38.0,,OSWAL OVERSEAS LTD.,0.6,,,165549,20120331,4.0,0.1,-25.2,0.7,0.7,1151.1,,949.7,,2.6
0.3,18,2691.1,0.3,,,INDIAN SUCROSE LTD.,,,,165563,20120930,27.5,0.8,0.4,0.9,4.7,2796.0,,2691.1,,25.5
,12,57.35,,1.5,,OSWAL YARNS LTD.,,,,165578,20120331,,,-1.2,,,46.1,,56.2,,0.0
0.1,12,19.7,,-0.2,,OTCO INTERNATIONAL LTD.,,,,165591,20120331,,,-0.6,,,,,19.5,,
15.8,12,14343.95,0.8,1065.9,,OTIS ELEVATOR CO. (INDIA) LTD.,4.2,-0.1,1.0,165603,20120331,242.1,6.5,106.1,240.8,0.7,8120.5,3.8,16046.5,,-12.2
,12,12663.8,23.3,-98.3,,OUDH SUGAR MILLS LTD. [MERGED],,,25.5,165636,20120630,98.3,2.7,-448.4,71.0,,10561.0,-0.7,13654.2,,2.3
,12,244.1,0.6,-17.8,,ZYDEN GENTEC LTD.,0.1,,,165693,20120331,1.9,-0.1,-41.0,1.4,,102.0,,264.0,,-0.1
0.1,12,989.7,,-5.4,,KOHINOOR BROADCASTING CORPN. LTD.,,,,165711,20120331,43.4,3.0,-353.8,29.4,,6.7,,876.7,,
,12,13.2,,-20.9,,OVERSEAS SYNTHETICS LTD.,,,18.5,165728,20120331,-3.1,,18.7,,,0.3,,20.7,,
,12,181.8,0.5,-36.4,,OVOBEL FOODS LTD.,0.2,,0.0,165743,20120331,2.0,0.1,-15.2,1.1,,696.6,0.1,189.6,,0.0
,12,49.05,1.5,7.1,,OXEMBERG FASHIONS LTD.,,,2.6,165765,20120331,11.8,0.3,1.1,10.0,,54.4,,54.7,,
0.2,12,74.9,-67.8,-4.1,,OXFORD INDUSTRIES LTD.,,,,165782,20120331,-373.1,-12.5,4.0,-285.9,,,,9.8,,
0.0,12,65.25,,-3.6,,OXIDES & SPECIALITIES LTD.,,,3.1,165800,20120331,15.4,,5.2,15.4,,,,68.1,,
0.4,12,5296.25,,155.9,,P B A INFRASTRUCTURE LTD.,0.6,,,165960,20120331,28.8,2.3,107.2,50.0,,2711.8,,4934.0,,0.0
,12,1355.4,3.3,338.3,,P B M POLYTEX LTD.,,-0.3,5.8,165991,20120331,34.0,1.1,4.3,29.6,,2204.6,,1228.2,,0.3
1.8,12,1925.9,34.4,-148.1,,P C S TECHNOLOGY LTD.,,,23.7,166203,20120331,-483.3,-74.8,14.4,-93.8,,1334.7,-148.4,1651.2,,-1.3
0.2,12,1593.6,-5.8,-202.8,,P G FOILS LTD.,,,27.1,166391,20120331,1.6,0.2,60.4,9.5,6.3,2243.7,,1617.7,,-2.3
4.7,12,412.05,,71.6,,P G INDUSTRY LTD.,0.0,,0.4,166398,20120331,35.1,1.8,7.5,0.2,,441.2,,436.9,,5.0
0.3,12,45.2,0.0,-1.4,,KORE FOODS LTD.,0.0,,0.0,166479,20120331,,,-10.0,0.0,,13.4,,43.4,,
222.9,12,7848.15,39.7,1012.4,,P I INDUSTRIES LTD.,,,315.8,166523,20120331,529.5,3.6,1005.4,325.5,61.2,9996.0,10.5,8742.7,,-1.8
,12,37.7,,3.7,,MATRA KAUSHAL ENTERPRISE LTD.,,,,166893,20120331,0.6,,-27.7,,,25.5,,23.1,,0.6
,12,312.4,,28.8,,8K MILES SOFTWARE SERVICES LTD.,0.2,,,167057,20120331,0.2,,0.5,,,20.3,,332.7,,0.0
0.2,12,21652.25,,-12920.1,,P N B GILTS LTD.,1.1,,,167122,20120331,0.9,0.1,210.5,,,1.4,-0.9,28468.8,,0.6
,12,41034.35,,-7481.9,,P N B HOUSING FINANCE LTD.,0.3,,0.1,167123,20120331,21.6,22.7,752.0,,,,,45341.7,,-1.4
,12,109.75,,12.5,,P R CEMENTS LTD.,,,0.0,167337,20120630,,,12.1,,,270.7,,110.4,,
,12,48047.05,334.9,-4519.1,,P S L LTD.,2.5,,1.5,167623,20120331,1818.2,23.6,485.9,1410.9,,23870.6,,52088.6,,16.7
2.1,12,1370.9,,62.3,,P T C INDUSTRIES LTD.,,,0.4,167786,20120331,,,70.4,,12.2,1270.0,,1491.1,,
0.2,12,628.7,,39.5,,FIBERWEB (INDIA) LTD.,0.1,,,167864,20120331,3.0,,25.5,2.3,,470.4,,791.2,,0.6
,12,52.2,,0.2,,PACE AUTOMATION LTD.,0.3,,0.1,168032,20120331,0.5,,-11.2,0.2,,30.1,,42.3,,
0.0,12,271.3,0.0,-27.1,,S V C RESOURCES LTD.,0.4,,,168049,20120331,1.3,0.6,-0.6,0.1,,100.1,0.2,286.9,,
,12,1604.6,,43.3,,SILVERTON SPINNERS LTD.,,,,168139,20120930,,,-455.5,0.0,,1031.2,,1380.5,,
,12,801.65,0.0,-29.6,,PACIFIC INDUSTRIES LTD.,,,0.9,168170,20120331,,,45.0,0.0,,583.9,,860.9,,0.0
,12,11.0,,-0.8,,PACKTECH INDUSTRIES LTD.,,,,168268,20120331,,,0.4,,,,,11.2,,
,12,78.55,,0.1,,PADAM COTTON YARNS LTD.,,,,168311,20120331,,,0.0,,,0.3,,77.2,,
,12,381.6,,1.9,,PADMALAYA TELEFILMS LTD.,,,,168449,20120331,,,-93.1,,,33.3,,381.3,,
,12,181.25,,,,PADMINI TECHNOLOGIES LTD.,,,53.2,168567,20120331,-26.3,-0.1,-14.5,-4.3,,,,160.2,,-1.7
206.2,12,3583.6,6.1,1225.9,,PAGE INDUSTRIES LTD.,3.1,,,168589,20120331,245.0,40.5,899.9,169.6,,7480.4,21.7,3758.3,,4.0
0.1,12,7.5,,-10.8,,PAL CREDIT & CAPITAL LTD.,,,,168745,20120331,-72.3,-66.4,-19.9,,,,,3.9,,-5.9
,12,115.9,,1.5,,PALCO METALS LTD.,,,,168889,20120331,,,6.3,,,6.0,,219.9,,
,12,5.5,,,,GHUSHINE FINTRRADE OCEAN LTD.,,,,168989,20120331,,,0.0,,,,,5.5,,
0.2,12,14.4,,0.6,,PALSOFT INFOSYSTEMS LTD.,,,,169119,20120331,,,-1.7,,,2.2,,14.1,,
,12,203.65,0.0,,,PAN DRUGS LTD.,,,0.4,169261,20120331,,,-9.4,0.0,,224.8,,199.6,,0.0
,12,92.65,,-2.8,,PAN ELECTRONICS (INDIA) LTD.,,,0.0,169263,20120331,-1.0,,-15.0,,,1.4,,86.6,,-1.0
,12,,,6.5,,PAN INDIA DRUGS & CHEMICALS LTD.,,,,169280,20120331,-2.7,,5.4,,,,,31.5,,
,12,2618.7,,-4.5,,ALCHEMIST REALTY LTD.,0.1,,,169297,20120331,2.2,0.5,14.0,,,1372.1,,2579.8,,1.6
306.4,12,17970.25,193.5,2525.2,,PANACEA BIOTEC LTD.,15.8,,0.0,169324,20120331,1455.2,53.9,-2077.9,782.8,1041.4,6973.6,23.7,20824.2,,7.5
,12,136.05,,22.1,,PANAFIC INDUSTRIALS LTD.,,,,169343,20120331,,,-0.3,,,,,169.7,,
4.7,12,4184.25,-189.7,796.2,,PANAMA PETROCHEM LTD.,0.6,,,169370,20120331,14.5,1.1,304.3,8.1,3.3,6300.9,,4939.0,,3.3
,12,3415.75,-4.8,236.5,,PANCHMAHAL STEEL LTD.,3.6,,0.0,169500,20120331,-58.8,0.4,57.5,-67.2,,4880.2,,3318.5,,4.7
0.2,12,280.75,0.0,14.1,,PANCHSHEEL ORGANICS LTD.,0.0,,,169542,20120331,-1.9,-0.2,18.2,-1.7,,302.7,,298.1,,0.0
,12,36.8,,3.8,,VIJI FINANCE LTD.,,,,169724,20120331,,,3.5,,,,,44.1,,0.0
8.2,12,180.95,,,,PANJON LTD.,,,10.3,169725,20120331,,,2.0,0.0,,158.7,,190.4,,
,12,91.95,,41.1,,PANKAJ AGRO PROTINEX LTD.,,,,169738,20120331,1.3,,6.3,1.3,,462.6,,74.4,,
0.0,12,63.8,0.0,-47.6,,PANKAJ PIYUSH TRADE & INVST. LTD.,0.0,,,169829,20120331,,,0.8,,,,,64.3,,
,12,178.0,-1.6,18.8,,PANKAJ POLYMERS LTD.,0.1,-1.5,2.7,169832,20120331,-28.6,-0.1,1.6,-23.9,,299.9,,166.7,,0.0
,12,9987.9,0.0,955.3,,P I L INDUSTRIES LTD.,0.0,,,170018,20120331,,,-208.2,,,7141.2,,10435.2,,
1374.1,18,86891.6,0.0,-49.3,,FUTURE ENTERPRISES LTD.,-20.9,1989.0,,170019,20121231,10365.7,4812.7,2741.1,1211.4,,74206.1,-137.3,86891.6,,17.4
,12,189.8,,4.2,,PANTHER INDUSTRIAL PRODUCTS LTD.,,,,170043,20120331,4.5,,-1.9,,,,,191.3,,4.5
2.2,12,2581.55,34.5,323.0,,PANYAM CEMENTS & MINERAL INDS. LTD.,,,0.6,170085,20120331,702.2,0.2,91.3,654.7,,2225.0,,2618.0,,12.8
,12,5323.5,72.2,637.3,,HUHTAMAKI P P L LTD.,4.6,,5.0,170120,20121231,298.9,3.1,450.3,212.4,8.4,9505.6,7.2,5469.9,,-0.6
0.0,12,9.4,,-18.4,,ASIS LOGISTICS LTD.,,,,170194,20120331,,,-0.5,,,,,18.8,,
5.2,12,11253.35,,1183.4,,GLODYNE TECHNOSERVE LTD.,2191.7,,,170281,20120331,2261.5,3.9,2570.5,,,15576.6,64.5,14857.2,,1.4
,12,4.9,,,,P S I T INFRASTRUCTURE & SERVICES LTD.,,,,170333,20120331,,,-1.0,,,,,4.9,,
,12,391.3,,-14.2,0.1,PARAGON FINANCE LTD.,0.1,,,170365,20120331,1.1,0.3,6.7,,,,,411.5,,0.6
2.1,12,5581.5,8.5,180.7,,PARAMOUNT COMMUNICATIONS LTD.,,,0.0,170552,20120331,34.5,1.7,-583.5,22.9,,5077.3,1.0,5444.6,,0.4
,12,493.95,,38.8,,PARAMOUNT COSMETICS (INDIA) LTD.,0.6,,0.4,170559,20120331,1.4,0.5,13.6,1.3,,445.9,0.0,490.2,,-1.0
0.1,12,179.45,0.5,-26.9,,PARAMOUNT STEELS LTD.,,,,170649,20120331,5.4,,3.1,3.6,,557.9,,200.2,,1.3
0.1,12,662.55,1.5,27.0,,PARAS PETROFILS LTD.,0.1,,,170798,20120331,23.5,0.2,-60.0,21.7,,1209.9,,692.9,,
0.0,12,196.75,,-137.8,,COMFORT FINCAP LTD.,0.0,,0.0,170890,20120331,1.0,,5.9,1.0,,,,221.9,,0.0
,12,165.55,,-110.4,,MAA JAGDAMBE TRADELINKS LTD.,,,,170909,20120331,,,-0.7,,,,,93.7,,
0.8,12,4364.35,0.0,34.9,,PARASRAMPURIA SYNTHETICS LTD.,0.2,,26.3,170925,20120331,0.2,,-41.5,0.0,,380.0,,4328.0,,0.0
,12,12824.7,7.1,-1939.3,,PAREKH ALUMINEX LTD.,1.0,3.9,2.3,171018,20120331,1605.4,4.4,837.9,1588.1,,13699.9,,15763.7,,0.8
,12,0.3,,,,PAREKH DISTRIBUTORS LTD.,,,,171029,20120331,,,-0.1,,,,,0.2,,
5.1,12,6559.05,435.1,346.6,,PARENTERAL DRUGS (INDIA) LTD.,0.0,,,171077,20120331,1091.8,1.1,-478.2,655.6,,2272.0,,6552.4,,
0.0,12,93.5,,-0.3,,SESHACHAL TECHNOLOGIES LTD.,,,,171151,20120331,,,0.3,,,6.9,,94.8,,
,12,14.05,,0.0,,PARICHAY INVESTMENTS LTD.,,,,171153,20120331,,,-0.1,,,,,14.0,,
,12,110.95,,2.1,,SAFAL HERBS LTD.,,,,171243,20120331,,,0.3,,,6.3,,130.0,,
0.0,12,85.0,,-0.9,,PARIKSHA FIN-INVEST-LEASE LTD.,,,,171270,20120331,,,-0.3,,,,,87.4,,
,12,55.25,,-0.4,,PARK AVENUE ENGG. LTD.,,,,171374,20120331,,,-0.3,,,0.5,,55.1,,
0.1,12,65.8,0.7,7.4,,PARKER AGROCHEM EXPORTS LTD.,0.0,,1.4,171448,20120331,4.3,0.4,-2.7,2.5,,102.5,,64.5,,0.7
0.1,12,202.7,,12.9,,PARLE SOFTWARE LTD.,,,2.0,171511,20120331,,,-0.7,,,,,201.4,,
,12,49.4,,,,PARMAX PHARMA LTD.,,,,171559,20120331,,,,,,,,49.4,,
,12,402.05,8.0,,,PARMESHWARI SILK MILLS LTD.,0.1,0.9,,171585,20120331,22.8,0.7,5.1,12.4,,550.4,,447.3,,0.7
,12,48.1,,-6.4,,PARNAMI CREDITS LTD.,,,,171603,20120331,,,0.0,,,,,50.7,,
0.1,12,265.4,5.0,0.1,,U V BOARDS LTD.,0.0,0.3,,171629,20120331,6.8,,8.4,1.5,,517.2,,277.4,,0.0
0.4,12,4846.35,-162.9,524.4,,MURUGAPPA HOLDINGS LTD.,,,,171649,20120331,-710.5,-17.1,449.1,-381.6,,,-8.0,4117.1,,0.0
24.2,12,5244.15,0.0,317.3,,LOTTE INDIA CORPN. LTD.,,,0.5,171662,20121231,19.4,0.8,66.6,18.0,0.0,3196.7,,5291.6,,0.6
,12,12.85,,-0.6,,PARSHARTI INVESTMENT LTD.,,,,171680,20120331,,,-0.9,,,0.1,,12.4,,
0.6,12,124.65,,13.0,,PARSHWANATH CORPORATION LTD.,0.7,,,171747,20120331,0.7,,38.6,,,121.4,,96.2,,0.0
11.1,12,59790.45,6.7,1463.3,,PARSVNATH DEVELOPERS LTD.,-0.1,,557.1,171787,20120331,14.8,-1.2,255.3,0.1,,6457.0,,61350.9,,-11.0
,12,20.3,,,,PARTAP RAJASTHAN SPECIAL STEELS LTD.,,,,171812,20120331,,,,,,,,20.3,,
,12,,0.0,-8.1,,PARTAP STEEL ROLLING MILLS (1935) LTD.,,,,171813,20120331,,,-7.5,0.0,,,,181.1,,
,12,28.15,,1.7,,MAITRI ENTERPRISES LTD.,,,,171828,20120331,0.6,,-14.4,0.6,,,,21.6,,
,12,173.4,,6.0,,DHYANA FINSTOCK LTD.,,,,171843,20120331,,,0.6,,,,,275.3,,
0.1,12,23.9,,0.0,,PARTH INDUSTRIES LTD.,,,,171847,20120331,,,-3.0,,,0.5,,22.8,,
0.2,12,262.1,,16.7,,HAZOOR MULTI PROJECTS LTD.,,,,172013,20120331,,,-7.5,,,,,256.3,,
0.1,12,85.25,,-21.2,,PASARI SPINNING MILLS LTD.,,-10.4,18.1,172070,20120331,-112.8,,-29.5,-101.8,,118.7,,71.8,,-0.6
,12,12.6,,,,PASHUPATI CABLES LTD.,,,,172105,20120331,,,-0.2,,,,,12.6,,
0.3,12,45.1,,-5.0,,R C L FOODS LTD.,,,,172171,20120331,0.5,,-3.3,0.5,,13.7,,43.2,,
,12,2226.9,0.0,-50.4,,PASUPATI ACRYLON LTD.,,311.0,0.0,172206,20120331,311.7,1.7,114.5,-0.5,2.1,4324.5,,2952.6,,0.5
0.6,12,374.9,0.4,,,PASUPATI FABRICS LTD.,,,13.6,172209,20120331,9.7,,-130.0,10.2,,91.5,,295.2,,
0.0,12,52.9,,4.5,,PASUPATI FINCAP LTD.,,,,172210,20120331,,,2.2,,,3.5,,52.2,,
,12,983.65,0.0,146.4,,PASUPATI SPINNING & WVG. MILLS LTD.,,,1.3,172222,20120331,0.7,0.5,12.1,0.2,,1132.7,,953.9,,0.0
8.6,12,47856.3,4.8,2177.9,,PATEL ENGINEERING LTD.,7.8,0.9,26.1,172333,20120331,-358.3,-0.4,604.3,-454.1,,28263.6,49.3,49468.0,,27.8
19.7,12,1820.9,0.0,97.7,,PATEL INTEGRATED LOGISTICS LTD.,10.8,,,172398,20120331,51.1,29.3,26.8,0.7,,4524.5,2.7,1821.4,,8.0
,12,796.0,2.5,93.4,,PATELS AIRTEMP (INDIA) LTD.,,0.0,,172433,20120331,33.7,-1.1,53.6,24.1,,794.9,2.9,849.5,,5.3
,12,4232.25,0.6,350.3,,PATSPIN INDIA LTD.,,,,172700,20120331,131.3,0.2,-235.5,127.8,,4481.7,2.7,4197.5,,
85.3,12,1235.05,0.0,71.4,,PAUL MERCHANTS LTD.,0.0,,,172785,20120331,14.6,1.8,160.8,2.3,,352.8,,1375.2,,8.1
0.1,12,274.15,-0.6,10.2,,PAWANSUT HOLDINGS LTD.,0.0,,,173062,20120331,-3.6,,2.1,,,5.2,,308.6,,0.0
4.2,12,137.25,,13.1,,P I L ITALICA LIFESTYLE LTD.,,,,173198,20120331,1.4,0.1,-10.2,1.3,,271.0,,134.9,,
