sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,2035.5,59.5,272.3,,MAYUR UNIQUOTERS LTD.,3.1,,1.4,142382,20130331,145.7,4.2,436.3,75.5,35.2,4169.4,,2333.6,,2.9
0.8,12,924.4,63.2,107.5,,MAZDA LTD.,1.4,3.8,,142464,20130331,87.6,2.7,123.7,15.7,0.0,1307.1,0.5,958.0,,0.3
,12,7.85,,-0.7,,MAZDA PROPERTIES LTD.,,,,142468,20130331,,,-1.0,,,,,7.7,,
7584.5,12,126971.15,147.0,10662.8,,UNITED SPIRITS LTD.,,,1.7,142526,20130331,909.8,22.6,3208.0,729.4,64.0,188999.6,,132271.0,,-8.9
,12,24341.45,,-1215.9,,MCNALLY BHARAT ENGG. CO. LTD.,,,,142553,20130331,269.1,8.1,386.3,254.1,23.0,21869.2,6.1,26734.8,,0.8
0.1,12,261.8,,,,SAMYAK INTERNATIONAL LTD.,,,,142561,20130331,,,0.5,,,82.1,,165.7,,0.0
0.2,12,667.25,0.0,-80.0,,MEDI-CAPS LTD.,0.0,,0.0,142754,20130331,7.8,0.3,6.7,0.1,,287.6,,663.8,,7.4
0.4,12,610.8,,31.6,,MEDIA MATRIX WORLDWIDE LTD.,,,,142780,20130331,0.8,,7.4,,,526.0,,624.1,0.8,
0.1,12,1683.85,43.2,-401.3,,NOESIS INDUSTRIES LTD.,,,0.0,142800,20130630,42.8,0.2,-2413.7,,,25.9,,1123.7,,-0.6
0.1,12,670.8,7.7,-15.8,,MEDICAMEN BIOTECH LTD.,0.2,0.1,0.1,142847,20130331,12.6,,-49.3,3.3,,650.5,0.1,652.4,,1.2
,12,238.4,0.0,-2.3,,MEDINOVA DIAGNOSTIC SERVICES LTD.,,0.0,0.0,142935,20130331,0.5,0.5,-2.4,0.0,,124.6,,232.3,,
,12,28.2,,2.2,,MEENAKSHI ENTERPRISES LTD.,,,,143076,20130331,,,0.5,,,0.3,,28.2,,
,12,88.75,,30.5,,MEENAKSHI STEEL INDS. LTD.,,,,143106,20130331,,,5.3,,,,,90.9,,
,12,40.6,,0.1,,VISHVAS PROJECTS LTD.,0.1,,,143216,20130331,0.1,,-22.6,,,,,32.1,,
0.1,12,102.3,,-33.1,,MEFCOM CAPITAL MARKETS LTD.,,,,143217,20130331,,,-1.1,,,,,96.5,,
0.2,12,1155.5,,-650.8,,OSWAL MINERALS LTD.,0.7,,,143237,20130331,4.0,0.4,18.1,,,5942.4,,1727.3,,2.9
0.1,12,307.15,,-8.1,,MEGA CORPORATION LTD.,,,1.4,143242,20130331,-22.8,-0.4,-7.8,,,14.0,,291.7,,-22.4
,12,2318.5,,344.8,,MEGASOFT LTD.,7.3,,,143377,20131231,6.9,,29.0,1.1,,506.2,,2223.2,,-1.5
,12,10820.9,112.7,682.4,,MEGHMANI ORGANICS LTD.,0.9,,1.5,143561,20130331,346.6,3.3,57.8,136.0,10.6,8088.4,0.0,11306.6,,10.3
,12,63.05,,-1.0,,MEHTA HOUSING FINANCE LTD.,,,,143862,20131231,,,0.7,,,,,65.0,,
,12,157.1,,9.4,,MEHTA INTEGRATED FINANCE LTD.,,,,143870,20130831,,,3.8,,,,,158.9,,
,12,120.55,,27.6,,MEHTA SECURITIES LTD.,0.0,,,143918,20131231,,,-0.6,,,,,134.7,,
0.2,12,363.2,,-1.9,,MELSTAR INFORMATION TECHNOLOGIES LTD.,,,,144080,20130331,-0.8,-0.4,-14.5,-0.4,,213.5,,352.3,,
0.3,12,715.95,42.5,49.7,,MENON BEARINGS LTD.,0.1,5.1,,144194,20130331,100.5,0.6,37.0,50.6,0.0,909.9,0.0,731.6,,1.6
,12,1223.0,10.3,1.8,,MENON PISTONS LTD.,0.8,0.7,0.5,144204,20130331,53.0,2.5,45.7,36.8,,1683.5,0.0,1248.2,,0.6
1.0,12,21733.55,,5612.8,,MERCATOR LTD.,1.0,,,144285,20130331,-11033.8,,-2174.4,,,5515.0,,20661.0,,-11034.8
0.1,12,126.2,,3.8,,SHREE METALLOYS LTD.,,,,144362,20130331,,,1.5,,,421.9,,124.4,,0.0
,12,278.2,86.4,73.6,,MERCURY LABORATORIES LTD.,0.2,10.6,0.0,144376,20130331,137.2,35.3,25.4,4.3,,344.6,,329.0,,0.4
,12,52.55,,-0.6,,MERCURY METALS LTD.,,,,144386,20130331,,,-0.5,,,,,50.5,,
,12,5.75,,-0.5,,MERCURY TRADE LINKS LTD.,,,,144402,20130331,,,-0.1,,,,,5.7,,
,12,2034.5,,19.3,,MERIND LTD.,,,,144486,20130331,,,44.4,,,0.3,,2053.2,,
,12,14.85,,0.6,,MERRY SHAREFIN LTD.,,,0.1,144602,20130331,-0.4,,0.0,,,0.1,,14.5,,-0.4
,12,32712.35,517.2,-3762.6,,ARCH PHARMALABS LTD.,1.9,212.0,,144626,20130331,1487.2,28.8,-1613.0,719.6,218.3,19145.1,0.2,37269.2,,-7.2
,12,482.15,,-2.2,,MESCO PHARMACEUTICALS LTD.,,,,144649,20130331,,,,0.0,,,,482.1,,
0.9,12,179.45,0.0,-30.5,,METAL BOX INDIA LTD.,,,,144743,20130630,-5.5,-1.3,-33.2,0.0,,3.4,,155.2,,0.6
,12,359.85,0.0,19.1,,METAL COATINGS (INDIA) LTD.,0.1,,,144746,20130331,3.6,,14.0,3.5,,1130.7,,368.5,,0.0
,12,126.0,0.0,0.3,,METROPOLI OVERSEAS LTD.,0.1,,0.0,145101,20130331,0.6,0.1,-1.6,0.4,,214.5,,132.9,,
,12,25.2,,0.0,,MEWAR MARBLES LTD.,,,,145179,20130331,,,-0.1,,,,,25.2,,
,12,208.7,-6.3,5.5,,MEWAR POLYTEX LTD.,0.1,0.0,8.7,145182,20130331,-10.0,1.4,18.0,0.5,,468.8,,190.2,,
,12,36.1,,1.6,,MEWAT ZINC LTD.,,,,145195,20130331,,,-0.5,,,2.3,,35.8,,
44.2,18,8234.8,,1346.7,,MICRO TECHNOLOGIES (INDIA) LTD.,946.9,0.3,,145425,20130930,951.0,4.2,-1179.1,,7.6,4825.3,,8234.8,,-0.4
,12,5.65,,,,MICRON CHEMICALS LTD.,,,,145517,20130331,,,,,,,,5.3,,
,12,59.9,,-12.1,,MICROSE INDIA LTD.,,,10.8,145552,20130331,,,0.6,,,0.1,,60.4,,
0.0,12,34.2,,-0.4,,MID EAST PORTFOLIO MGMT. LTD.,,,0.0,145601,20130331,,,-1.9,0.0,,1.0,,33.9,,
0.2,12,108.9,,10.0,,MID INDIA INDS. LTD.,,,,145605,20130331,-2.0,,1.6,-2.0,,416.4,,101.5,,0.0
0.2,12,1610.8,-1.0,-26.6,,NEXT MEDIAWORKS LTD.,,,9.2,145617,20130331,-0.1,,-9.7,,,,0.9,1602.1,,
,12,929.8,,-75.3,,MIDEAST (INDIA) LTD.,,,,145714,20131231,,,8.2,,,,,1055.7,,
,12,14673.5,62.2,679.3,,MIDEAST INTEGRATED STEELS LTD.,10.5,,1.9,145718,20130331,135.5,17.3,1404.4,21.8,,7881.7,,15090.4,24.9,7.3
,12,78.9,,-121.5,,MIDLAND POLYMERS LTD.,0.1,,,145766,20130331,0.1,,1.4,,,,,138.2,,
,12,475.55,,-37.9,,N H C FOODS LTD.,0.4,0.1,,145786,20130331,-1.6,0.7,16.1,-4.5,,1364.3,,515.5,,1.7
,12,673.15,,7.1,,MIHIJAM VANASPATI LTD.,,,0.0,145860,20130331,1.2,,-74.5,1.2,,483.7,,674.5,,
,12,126.9,,-238.4,,MIHIKA INDUSTRIES LTD.,,,,145861,20130331,,,0.0,,,11.9,,247.1,,
,12,2.7,,-0.6,,MILGREY ENTERTAINMENT LTD.,,,,146057,20130331,,,-0.2,,,,,2.9,,
,12,2106.6,67.5,201.7,,MILKFOOD LTD.,,,0.2,146104,20130331,169.7,1.3,6.7,94.1,,3352.3,,2133.2,,5.2
,12,584.9,-15.7,4.2,,SKYLINE MILLARS LTD.,0.2,,11.5,146127,20130331,-2.2,1.5,33.7,12.7,,258.4,,586.8,,-0.9
,12,72.8,,-2.8,,MILLENNIUM CYBERTECH LTD.,,,,146200,20130331,,,0.0,,,,,77.5,,
0.1,12,626.95,,546.3,,M P L PLASTICS LTD.,0.9,,421.8,146321,20130331,4.8,0.1,402.6,3.8,,479.5,,555.1,,
0.0,12,5231.95,,-2.3,,MINAL INDUSTRIES LTD.,,,,146372,20130331,,,1.1,,,163.3,,5371.6,,
,12,249.7,,4.9,,MINAXI TEXTILES LTD.,,,0.0,146415,20130331,1.6,,11.7,0.0,,378.5,,263.3,,1.6
,12,193.25,,28.7,,MINDA FINANCE LTD.,,,,146437,20130331,,,0.7,,,,,201.6,,0.0
5.7,12,5429.3,0.8,234.4,,MINDA CORPORATION LTD.,1.8,,,146438,20130331,240.9,9.4,267.0,220.5,47.7,6367.6,8.1,5523.5,,-2.1
,12,7236.5,32.2,848.7,,MINDA INDUSTRIES LTD.,2.7,,46.2,146439,20130331,598.7,7.4,303.1,374.2,297.5,11541.1,8.5,7322.4,,0.5
,12,1536.65,,-21.4,,MINDTECK (INDIA) LTD.,-1.0,,0.1,146456,20130331,0.2,-1.3,17.8,,,582.5,2.5,1551.1,,
,12,15174.0,0.0,2663.0,,MINDTREE LTD.,358.0,25.0,,146460,20130331,587.0,81.0,3389.0,1.0,,23618.0,0.0,16956.0,,0.0
,12,356.5,,-49.9,,MINI DIAMONDS (INDIA) LTD.,0.1,,,146529,20130331,0.9,,1.8,0.8,,409.5,,426.7,,
,12,68.35,,-0.1,,MINI SOFT LTD.,,,,146543,20130331,,,0.0,,,0.5,,68.1,,
,12,94.85,,0.3,,MINOLTA FINANCE LTD.,,,,146610,20130331,,,0.0,,,,,94.9,,
309.5,12,7702.5,0.0,225.8,,MIRC ELECTRONICS LTD.,,,0.3,146797,20130331,16.2,2.5,-286.4,16.8,59.1,13757.2,0.0,7526.8,,-3.1
0.0,12,25.35,0.0,45.0,,MIRCH TECHNOLOGIES (INDIA) LTD.,0.0,,44.1,146799,20130331,,,21.3,,,1.2,,46.2,,
111.9,12,4862.9,167.2,893.9,,MIRZA INTERNATIONAL LTD.,3.4,,,146833,20130331,451.1,17.0,434.4,265.2,,6451.1,,5121.5,,-1.4
7.4,12,604.85,0.1,43.5,,MITCON CONSULTANCY & ENGG. SERVICES LTD.,1.4,0.4,,146980,20130331,7.4,-1.6,99.2,2.3,,466.6,2.9,659.6,,2.1
0.3,12,345.6,4.3,,,MITSU CHEM PLAST LTD.,0.2,3.9,1.1,147122,20130331,27.5,6.3,16.0,11.7,,697.5,,387.3,,1.1
13.9,12,3287.35,,400.5,,SCAN STEELS LTD.,0.0,0.0,0.0,147261,20130331,,,-543.6,0.0,,4555.8,,6357.7,,0.0
0.1,12,1.65,,-1.8,,MODELLA WOOLLENS LTD.,,,,147490,20130331,,,-3.6,,,2.5,,0.8,,
,12,8.25,,-0.1,,MODERN CONVERTERS LTD.,,,0.1,147535,20130331,-0.5,,-0.5,,,,,8.0,,-0.5
,12,2024.6,8.8,-55.7,,MODERN DAIRIES LTD.,,,,147539,20130331,48.6,,-10.3,37.2,,5891.0,,2228.1,,2.6
,12,783.75,,85.4,,MODERN DENIM LTD.,0.5,,161.3,147543,20130331,15.6,0.5,142.8,14.6,,1589.8,,786.2,,0.0
,12,3538.25,11.2,329.2,,MODERN INSULATORS LTD.,,,0.0,147607,20130331,58.8,2.0,211.3,39.1,41.0,4301.0,0.0,3593.0,,-1.4
,12,370.2,0.0,-52.9,,MODERN MALLEABLES LTD.,,,66.8,147625,20130331,,,0.2,0.0,2.4,774.6,,410.1,,0.0
2.1,12,1640.0,16.1,71.8,,MODERN INDIA LTD.,,,0.0,147633,20130331,17.0,2.7,49.4,-2.5,,4480.5,,1587.3,,0.7
,12,146.75,,-8.3,,MODERN SHARES & STOCKBROKERS LTD.,0.3,,0.0,147671,20130331,1.1,0.1,4.4,,,,,143.2,,0.7
,12,1968.55,,109.0,,MODERN STEELS LTD.,,,0.0,147679,20130331,67.9,0.1,-137.2,68.9,,2935.2,0.0,1894.2,,-1.1
,12,3325.85,0.0,85.3,,MODERN SYNTEX (INDIA) LTD.,,,2.8,147683,20130331,-77.2,0.5,-219.5,-77.7,,3915.3,,3203.9,,
,12,649.6,0.0,-5.5,,MODERN TERRY TOWELS LTD. [MERGED],,,0.0,147688,20130331,-27.1,0.4,-26.6,-28.6,,562.6,,630.9,,1.1
,12,740.35,0.3,71.6,,MODERN THREADS (INDIA) LTD.,,,204.0,147693,20130331,10.6,0.2,251.7,7.5,,779.6,,727.0,,2.1
0.5,12,319.15,,28.0,,MODEX INTERNATIONAL SECURITIES LTD.,-0.1,,0.0,147729,20130331,10.2,0.3,0.1,,,,,311.4,,10.0
0.1,12,732.55,,32.5,,LORDS CHLORO ALKALI LTD.,,,0.7,147749,20130331,,,-32.3,,,,,678.2,,
,12,118.75,,-0.3,,MODI HOOVER INTL. LTD.,,,,147787,20130630,,,-0.2,,,,,118.2,,
38.7,12,2638.95,,59.0,,MODI INDUSTRIES LTD.,,,2.9,147792,20130331,,,-348.9,0.0,0.0,4512.8,0.0,2837.2,,0.0
,18,1912.6,-4.1,-304.9,,MODI RUBBER LTD.,,,22.2,147825,20130331,-1.1,6.2,272.8,,,99.1,,1912.6,,-2.5
,12,1.8,,,,PINCON LIFESTYLE LTD.,,,,147846,20130331,,,0.0,,,,,1.8,,
,12,25211.95,,-538.1,,SPICEJET LTD.,11.0,,22.1,147873,20130331,10256.8,36.4,-1910.8,89.7,,57054.1,7.8,30715.3,,9866.4
0.1,12,59.1,,8.0,,MODIPON LTD.,,,42.4,147878,20130331,,,24.2,,,0.7,,52.2,,
1.3,12,1572.55,8.9,238.2,,MODISON METALS LTD.,,,0.0,147887,20130331,125.2,2.6,65.6,111.9,2.5,1753.9,1.7,1620.9,,0.1
,12,0.85,,0.0,,MOH LTD.,,,,147976,20130331,,,-0.3,,,0.9,,0.8,,
8.1,12,2262.85,3.0,-137.0,,MOHAN MEAKIN LTD.,,,270.7,148094,20130331,86.4,0.5,39.0,83.4,,5357.6,,2348.5,,-0.5
,12,690.7,0.2,102.7,,MOHINDRA FASTENERS LTD.,0.2,,0.2,148251,20130331,26.7,0.9,38.2,24.9,0.0,885.4,1.1,651.9,,-0.6
4.1,12,694.75,1.1,25.3,,NUWAY ORGANIC NATURALS INDIA LTD.,0.4,0.5,11.2,148256,20130331,7.0,2.0,-43.4,0.3,,599.2,,629.3,,4.9
,12,1195.7,186.8,61.0,,MOHIT INDUSTRIES LTD.,1.1,15.0,0.0,148317,20130331,426.5,1.0,6.7,207.5,,2009.4,0.6,1425.2,,2.1
0.1,12,557.4,0.0,81.7,,MOHIT PAPER MILLS LTD.,,,0.1,148326,20130331,47.9,0.2,6.0,47.7,,708.9,,596.5,,0.0
0.1,12,355.95,0.0,29.7,,MOLD-TEK TECHNOLOGIES LTD.,2.0,0.3,,148438,20130331,4.3,0.1,11.6,,,309.3,1.9,342.6,,0.0
0.0,12,66.55,0.0,,,MONARCH DYESTUFFS INDS. & EXPORTS LTD.,0.1,,,148575,20130331,0.4,,2.9,0.3,0.1,80.8,,70.3,,
0.0,12,,,,,MONEY MASTERS LEASING & FINANCE LTD.,,,,148689,20130331,,,2.2,,,,,134.0,,
,12,23.75,,-0.4,,MONICA ELECTRONICS LTD.,,,,148763,20130331,,,-0.3,,,,,23.6,,
0.1,12,,,-1.9,,MONNET INDUSTRIES LTD.,,,,148834,20130331,,,1.0,,,,,1941.1,,
,12,81426.85,92.0,3165.5,,MONNET ISPAT & ENERGY LTD.,,,7.4,148837,20130331,975.4,37.0,2503.2,433.2,,21721.1,,93736.9,,308.2
11.3,12,1618.1,,-236.3,,PODDAR HOUSING & DEVP. LTD.,0.2,,,148892,20130331,7.2,0.5,90.4,1.3,,262.0,0.0,1958.1,,5.2
,12,267.8,,-78.6,,CHAMPION FINSEC LTD.,,,,148893,20130331,,,4.3,,,,,171.1,,
0.1,12,0.85,,-0.2,,MONOTYPE INDIA LTD.,,,,148900,20130331,,,0.5,,,0.8,,1.3,,
152.0,12,5655.6,79.6,893.9,,MONSANTO INDIA LTD.,13.9,,,148911,20130331,161.6,8.8,673.4,57.9,128.7,4602.3,,5915.5,,0.6
0.1,12,11.8,,0.2,,M B I INTERCORP LTD.,,,,149173,20130331,,,0.0,,,0.4,,11.8,,
,12,40.65,,0.7,,MOONGIPA CAPITAL FINANCE LTD.,,,,149183,20130331,0.2,0.1,0.0,,,,,40.3,,0.1
,12,64.85,,0.8,,MOONGIPA SECURITIES LTD.,,,,149191,20130331,,,0.0,,,,,64.7,,
0.7,12,735.05,,-95.1,,MAESTROS MEDILINE SYSTEMS LTD.,0.3,1.1,0.2,149243,20130331,10.4,6.6,-144.1,2.4,,101.2,,744.7,,
0.2,12,204.95,,24.6,,FUTURISTIC SOLUTIONS LTD.,,,,149319,20130331,-0.2,-0.2,3.9,,,,,186.1,,
,12,3776.9,3.4,902.5,,MORARJEE TEXTILES LTD.,1.3,,0.0,149329,20130331,552.8,1.4,239.4,136.5,3.9,3651.8,4.5,3979.2,,0.6
120.0,12,29977.45,,5000.2,,PENINSULA LAND LTD.,,,,149331,20130331,28.6,19.4,1969.5,,,6401.9,,30272.0,,9.2
,12,96.0,,-1.7,,MORARKA FINANCE LTD.,,,,149335,20130331,,,-1.5,,,,,96.1,,
,12,4927.9,,1587.0,,BLUE COAST HOTELS LTD.,3.0,1.5,103.3,149368,20130331,16.5,6.9,-74.8,4.3,,974.8,1.2,4985.5,,-0.4
,12,5623.1,4.7,342.9,,MOREPEN LABORATORIES LTD.,,,30.8,149369,20130331,28.6,1.9,-226.7,19.5,4.8,3093.2,3.5,5417.0,,-1.0
,12,601.75,0.0,96.5,,MORGAN INDUSTRIES LTD.,,,0.0,149403,20130331,-0.1,-0.4,2.7,0.3,,300.9,,576.0,,
,12,102.35,,-129.6,,MORYO INDUSTRIES LTD.,,,,149516,20130331,,,-0.1,,,,,183.5,,
0.2,12,178.2,,-44.2,,MOSCHIP SEMICONDUCTOR TECHNOLOGY LTD.,-1.2,-0.2,0.0,149531,20130331,-23.1,-0.8,-75.3,-20.7,,122.3,-0.2,162.3,,
,12,37867.8,6.5,449.9,,MOSER BAER INDIA LTD.,-0.5,,196.1,149537,20130331,218.8,-1.4,-4591.7,88.4,172.0,15194.4,-4.3,36609.3,,-2.1
,9,34692.15,0.0,313.2,,MOSER BAER INDIA LTD.,3.9,,,149537,20131231,2.7,-0.8,-4466.6,-6.9,40.6,9799.6,6.5,32775.0,,0.0
,12,35016.5,1073.0,6000.0,,MOTHERSON SUMI SYSTEMS LTD.,3.0,,46.0,149616,20130331,3333.0,24.0,4696.0,2065.0,130.0,47678.0,35.0,39907.0,,-53.0
,12,1469.2,0.0,36.8,,MOTOR & GENERAL FINANCE LTD.,0.0,,2.1,149705,20130331,-27.1,1.4,36.5,0.0,,,,1835.0,,-28.5
1025.0,12,93662.0,300.0,10570.0,,BOSCH LTD.,,,22.0,149711,20131231,3672.0,22.0,8847.0,3275.0,1409.0,94412.0,,107954.0,,36.0
,12,525.4,0.0,-21.1,,MOUNT EVEREST MINERAL WATER LTD. [MERGED],,,,149798,20130331,4.0,-0.7,5.4,4.7,0.1,219.2,,534.5,,
,12,751.75,-0.9,104.1,,MOUNT SHIVALIK INDS. LTD.,0.2,-0.4,,149816,20130630,16.2,10.0,-71.0,17.4,,1306.6,,725.2,,-10.1
,12,0.2,,,,MOVILEX IRRIGATION LTD.,,,,149872,20130331,,,,,,,,0.2,,
0.1,12,79.15,,8.6,,MOVING PICTURE CO. (INDIA) LTD.,,,,149876,20130331,,,-0.7,,,,,74.0,,
,12,50432.15,,7630.6,,MPHASIS LTD.,-382.5,,5.6,149899,20131031,-719.6,-60.0,5395.1,-19.9,,34264.0,-178.7,49830.9,,2.7
0.5,12,780.6,23.4,5.7,,M R O-TEK REALTY LTD.,0.3,1.3,15.2,149974,20130331,29.6,6.1,-132.0,2.7,26.3,539.0,,765.5,,0.0
0.1,12,3.2,,0.1,,MRUGESH TRADING LTD.,,,,149993,20130331,,,0.2,,,0.3,,3.3,,
0.1,12,133.95,,-0.8,,MUDIT FINLEASE LTD.,0.1,,,150035,20130331,0.1,,-0.8,,,,,130.5,,0.0
14.1,12,77966.0,45.3,5101.2,,BOMBAY RAYON FASHIONS LTD.,2.6,,1.2,150059,20130331,3687.8,16.1,1887.6,3666.6,,32000.2,3.7,82894.1,,0.6
,12,63.05,,11.8,,MUDRA FINANCIAL SERVICES LTD.,,,,150060,20130331,,,2.4,,,,,64.2,,
,12,1372.35,,31.2,,MUKAND ENGINEERS LTD.,0.5,,0.3,150128,20130331,26.1,0.2,36.2,25.5,,760.2,1.1,1403.3,,-1.2
,12,35162.1,5.8,25.1,,MUKAND LTD.,,,1978.8,150136,20130331,543.9,3.6,-394.6,529.6,10.7,23050.2,1.5,52897.2,,-14.3
,12,127.5,,-0.6,,MUKAT PIPES LTD.,,,,150144,20130331,1.5,,-19.5,1.0,,64.3,,116.2,,0.5
0.1,12,583.0,,-0.7,,MUKESH BABU FINANCIAL SERVICES LTD.,0.1,,,150169,20130331,0.3,0.2,39.5,,,,,603.1,,
,12,398.7,1.0,,,MUKESH STEELS LTD.,,,,150259,20130331,18.9,,2.9,17.9,,780.6,,456.5,,0.0
,12,404.45,,-39.4,,MUKESH STRIPS LTD.,,,,150260,20130331,,,1.9,,,750.9,,413.2,,
,12,2392.3,40.0,40.4,,MUKTA ARTS LTD.,4.5,,0.0,150305,20130331,80.2,7.7,29.0,20.1,,2539.9,0.4,2583.3,,0.0
2.1,12,56.6,,3.2,,MULLER & PHIPPS (INDIA) LTD.,,,0.7,150468,20130331,,,-10.7,,,43.0,,49.0,,
0.1,12,177.35,,,,KRISHNA VENTURES LTD.,,,,150611,20130331,,,3.5,,,3.3,,178.9,,
0.1,12,120.05,,-4.6,,MULTIPLUS HOLDINGS LTD.,,,,150725,20130331,,,10.2,,,,,125.4,,
0.0,12,0.4,,0.0,,MULTIPURPOSE TRADING & AGENCIES LTD.,,,,150738,20130331,,,-0.5,,,,,0.4,,
,12,0.2,,,,MUNAK CHEMICALS LTD.,,,,150848,20130331,,,-1.1,,,,,0.2,,
1.4,12,5391.4,5.9,1162.2,,MUNJAL SHOWA LTD.,0.6,,,150968,20130331,256.6,0.4,606.8,167.8,2.2,17239.6,0.3,5342.5,,0.3
,12,104.9,,1.3,,MUNOTH CAPITAL MARKETS LTD.,,,,150992,20130331,,,-0.9,,,,,97.1,,
,12,97.0,,2.2,,MUNOTH FINANCIAL SERVICES LTD.,0.0,,,150995,20130331,0.1,0.1,-1.9,,,,0.0,132.5,,
,12,114.05,,10.1,,MUNOTH COMMUNICATION LTD.,0.0,,,150999,20130331,,,-7.5,0.0,,0.1,0.0,138.9,,
,12,1.5,,,,FRANKLIN INDUSTRIES LTD.,,,,151026,20130331,,,0.0,,,0.2,,1.5,,
12.8,15,15722.45,0.8,376.8,,MURLI INDUSTRIES LTD.,0.8,0.8,,151103,20130630,188.1,1.6,-2344.3,169.7,,7996.2,,15587.2,,11.4
0.5,12,4790.2,56.5,272.2,,MURUDESHWAR CERAMICS LTD.,-0.1,,0.4,151174,20130331,5.7,3.7,8.4,-55.1,0.1,1543.8,,4787.9,,0.7
,12,6.3,,-0.1,,M F S INTERCORP LTD.,,,,151251,20130331,,,0.1,,,1.3,,6.2,,
1.6,12,3957.75,,-1420.6,,MUTHOOT CAPITAL SERVICES LTD.,5.1,,,151314,20130331,13.2,7.2,217.6,,,1.1,,4761.2,,0.9
0.1,12,513.6,,49.7,,M F L INDIA LTD.,,,0.0,151389,20130331,100.0,,2.3,,,904.1,,554.9,,100.0
,12,231.55,,33.4,,KOFFEE BREAK PICTURES LTD.,,,,151390,20130331,,,-14.4,,,0.5,0.0,205.9,,
0.0,12,122.05,,-1.1,,MY MONEY SECURITIES LTD.,,,,151398,20130331,,,0.2,,,,,121.6,,
,12,1085.65,,,,MADHAV INFRA PROJECTS LTD.,,,,151455,20130331,,,27.8,,,1090.0,,1016.5,,
129.1,12,26853.15,544.1,1193.9,,HEIDELBERG CEMENT INDIA LTD.,,,0.0,151476,20131231,14850.5,27.3,-407.3,14208.3,,15952.0,0.2,29212.7,,54.1
1.9,12,4492.25,3.0,-539.9,,MYSORE PAPER MILLS LTD.,,,0.0,151512,20130331,97.2,0.7,-768.9,93.6,6.3,4219.6,,4407.3,,
,12,654.75,1.1,58.8,,MYSORE PETRO CHEMICALS LTD.,,,0.0,151513,20130331,62.4,-9.8,20.4,71.1,1.2,1492.3,,775.1,,0.0
0.1,12,1.65,,-1.5,,N B FOOTWEAR LTD.,,,,151655,20130331,,,-1.3,,,,,1.5,,
,12,163.6,,17.8,,N B I INDUSTRIAL FINANCE CO. LTD.,,,,151659,20130331,,,12.0,,,,,169.7,,
,12,33.3,,-0.9,,N C C BLUE WATER PRODUCTS LTD.,,-7.8,,151714,20130331,-7.8,,-3.8,,,,,31.3,,
0.1,12,3.9,,-0.2,,N C C FINANCE LTD.,,,,151715,20130331,,,-0.2,,,,,3.8,,
0.1,12,1245.3,0.0,-814.5,,NIMBUS PROJECTS LTD.,,,,151742,20130331,12.8,0.1,18.7,,,212.2,,1255.3,,12.7
26.0,12,6417.0,10.4,556.5,,N C L INDUSTRIES LTD.,,0.0,6.5,151756,20130331,26.0,6.7,-115.4,4.8,,5309.6,,6242.2,,4.1
0.1,12,461.2,,-161.8,,N C L RESEARCH & FINANCIAL SERVICES LTD.,,,,151759,20130331,,,4.7,,,,,606.7,,
,12,2879.6,0.2,293.4,,GAYATRI SUGARS LTD.,0.3,,0.1,151797,20130331,29.4,,-135.2,28.6,,1926.9,,3005.8,,0.2
0.1,12,141.45,,-14.2,,N D A SECURITIES LTD.,0.3,,,151834,20130331,-0.1,-0.1,-2.5,,,,-0.3,129.3,,0.0
,12,510.9,,-12.5,,N D METAL INDS. LTD.,,,38.5,151876,20130331,0.3,,2.4,0.3,,23.0,,499.5,,0.0
,12,795.65,,-3.7,,N E P C AGRO FOODS LTD.,,,,151944,20130331,,,-4.7,,,,,795.7,,
1.1,12,2645.6,,,,N E P C INDIA LTD.,,,,151946,20130331,0.4,0.4,10.0,,0.8,7.1,,2651.5,,
,12,19.5,,0.0,,NATIONAL WIND POWER CORPN. LTD.,,,,151949,20130331,,,-0.4,,,,,19.5,,
,12,146.4,,0.3,,N E P C TEXTILES LTD.,,,,151951,20130930,,,5.1,,,9.3,,146.6,,
0.3,12,185.5,,20.3,,N G INDUSTRIES LTD.,-0.5,-0.7,,151989,20130331,21.5,1.8,20.8,-2.0,,141.3,,204.7,,-0.9
0.8,12,423.1,16.4,-0.4,,N G L FINE-CHEM LTD.,,,,151997,20130331,91.8,3.7,29.1,68.7,5.5,600.7,0.0,474.2,,-0.7
,12,10669.35,,552.5,,N I I T LTD.,,,,152087,20130331,498.3,38.0,11.6,77.3,,6414.7,185.2,10569.2,,-7.2
,12,,0.0,105.3,,N K INDUSTRIES LTD.,0.0,,26.8,152228,20130331,,,-2830.8,0.0,,4554.5,0.0,14994.9,,
,12,2.1,,,,N P CHEWING GUMS LTD.,,,,152571,20130331,,,,,,,,,,
