sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,604.1,,-0.2,,L C C INFOTECH LTD.,,,,125198,20140331,0.7,,-1.4,0.2,,100.5,,605.0,,0.5
46.2,12,6623.7,92.6,995.1,,L G BALAKRISHNAN & BROS. LTD.,,3.3,34.0,125272,20140331,483.0,15.7,543.4,269.4,29.3,10684.7,2.9,6969.8,,1.6
195.7,12,881654.1,168.5,-139491.3,,L I C HOUSING FINANCE LTD.,-0.2,,0.0,125401,20140331,353.5,7.2,13171.9,,,,13.5,957677.8,,1.2
0.1,12,2837.45,,787.7,,L K P FINANCE LTD.,,,1.5,125454,20140331,0.8,,74.8,,,0.2,,2451.4,,
0.6,12,1196.75,,39.3,,L K P SECURITIES LTD.,2.0,,,125455,20140331,27.3,2.2,-48.7,,,,0.8,1227.8,,2.8
62.9,12,2462.25,,-31.4,,L M L LTD.,,-1.5,,125514,20140331,-7.0,-0.4,-728.3,-5.1,48.4,2720.1,,2491.7,,0.0
,12,2398.25,-79.0,-498.9,,L N INDUSTRIES INDIA LTD.,,,,125585,20140331,-79.0,,-283.7,0.0,,31.0,,2282.6,,
226.0,12,12727.65,135.9,1632.6,,L T FOODS LTD.,,,0.5,125758,20140331,210.0,23.9,384.8,39.7,0.2,18026.5,,12639.6,,9.5
0.1,12,183.5,,-16.7,,L W S KNITWEAR LTD.,,,,125799,20140331,,,-0.4,0.0,,137.2,,193.7,,0.0
207.5,12,1389.15,10.3,392.7,,LA OPALA R G LTD.,,,0.4,125849,20140331,124.6,5.9,299.5,108.4,,1835.5,,1457.2,,0.0
,12,48.0,,-1.1,,SANBLUE CORPORATION LTD.,,,,125883,20140331,,,-0.2,,,0.6,,47.9,,
,12,79.3,,-6.2,,LABH CONSTRUCTION & INDS. LTD.,,,,125930,20140331,,,-2.6,,,0.1,,79.5,,
,12,542.2,34.8,71.2,,LACTOSE (INDIA) LTD.,0.2,2.9,22.4,126008,20140331,152.3,4.3,0.3,111.1,,223.8,,615.2,,-1.0
,12,24.7,,,,LADAM STEELS LTD.,,,,126017,20140331,2.3,2.3,-4.7,,,12.0,,32.2,,
0.1,12,341.5,,2.8,,LADDERUP FINANCE LTD.,-1.2,,,126020,20140331,-2.6,-1.4,23.5,,,,,353.5,,
0.1,12,623.7,,-63.2,,LAFFANS PETROCHEMICALS LTD.,0.0,0.0,,126067,20140331,0.3,0.3,-3.5,,,7.3,,622.8,,0.0
,12,1886.2,0.0,-256.9,,LAHOTI OVERSEAS LTD.,0.7,,0.3,126122,20140331,0.1,0.1,132.3,-0.7,,7199.8,,2005.0,,0.0
1.7,12,325.35,0.3,18.4,,RELIABLE VENTURES INDIA LTD.,0.2,,,126192,20140331,4.9,2.3,17.6,1.6,,156.9,,328.6,,0.5
0.3,12,127.35,3.7,19.8,,LAKSHMI AUTOMATIC LOOM WORKS LTD.,0.0,,1.8,126337,20140331,1.0,0.2,31.1,-2.9,,66.1,,134.0,,
,12,1132.4,0.1,-27.0,,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,,,0.1,126361,20140331,13.6,-0.2,63.7,12.0,1.6,1792.7,,1187.9,,1.6
,12,304.0,,-1.0,,LAKSHMI FINANCE & INDL. CORPN. LTD.,,,,126370,20140331,,,13.5,,,2.8,,308.6,,
44.7,12,19099.25,-79.6,1251.2,,LAKSHMI MACHINE WORKS LTD.,,,181.5,126394,20140331,164.9,-156.0,1836.9,404.0,129.8,25770.6,0.0,20247.3,,-1.7
,12,1387.2,11.3,54.6,,LAKSHMI MILLS CO. LTD.,0.9,1.5,1.1,126400,20140331,84.8,0.3,94.0,66.8,,2204.0,1.1,2448.4,,1.2
6.1,18,20566.9,287.9,1342.5,,LAKSHMI ENERGY & FOODS LTD.,,,15.4,126414,20140331,398.7,20.1,12.2,35.7,,18528.9,,20566.9,,13.4
24.9,12,4491.6,0.1,299.7,,LAKSHMI PRECISION SCREWS LTD.,1.8,0.4,0.0,126425,20140331,113.0,4.0,-286.2,86.1,19.5,3881.2,0.2,4633.4,,-0.8
19.7,12,190827.55,16.8,18900.1,,LAKSHMI VILAS BANK LTD.,,,1.1,126471,20140331,335.0,318.2,596.6,,,,,206530.5,,
,12,20.65,,0.0,,LALIT POLYMERS & ELECTRONICS LTD.,,,,126641,20140331,,,-1.6,,,,,19.8,,
,12,47.45,,0.5,,S W INVESTMENTS LTD.,,,,126704,20140331,,,3.2,,,,,49.9,,
0.4,12,893.15,13.6,119.8,,LAMBODHARA TEXTILES LTD.,,,1.4,126781,20140331,72.1,0.8,35.4,59.2,,1106.8,,987.2,,-1.5
,12,11312.45,,297.8,,LYCOS INTERNET LTD.,0.4,0.0,,126870,20140331,1.3,0.3,91.6,,,6038.4,0.5,10827.8,,0.1
,12,9909.65,0.0,1451.2,,SRIKALAHASTHI PIPES LTD.,,0.5,,126871,20140331,219.6,2.0,386.9,212.6,,10371.9,1.7,10473.1,,2.8
0.0,12,195863.0,-77.6,-1826.8,,LANCO INFRATECH LTD.,,,8.5,126872,20140331,-287.3,-113.7,-9599.9,-41.0,,22374.2,27.5,192660.5,,-109.8
8.5,15,641.9,,54.1,,LANDMARC LEISURE CORPN. LTD.,,,0.0,126918,20141231,,,-75.4,,,16.9,,564.0,,
66.3,12,23579.0,63.8,6156.5,,LARSEN & TOUBRO INFOTECH LTD.,200.1,,2597.5,127105,20140331,898.9,331.4,9023.1,219.8,,46439.4,20.7,25151.4,,63.1
635.0,12,780613.0,295.3,10450.6,,LARSEN & TOUBRO LTD.,332.2,,250.6,127106,20140331,-3224.2,163.8,54931.3,-3748.6,1141.5,570066.4,441.9,809644.8,,-244.9
,12,203.65,2.6,13.8,,P H TRADING LTD.,0.1,,0.0,127110,20140331,2.7,,1.1,,,596.4,,223.0,,
,12,26.1,,-0.5,,LASER DIAMONDS LTD.,,,,127122,20140331,,,-0.2,,,7.4,,26.6,,
0.1,12,129.25,,35.3,,ESHA MEDIA RESEARCH LTD.,42.0,,,127123,20140331,42.6,0.1,4.6,0.5,,279.8,,134.7,,
,12,67.15,,,,BOSTON BIO SYSTEMS LTD.,,,,127130,20140331,,,0.0,,,,,67.2,,
0.3,12,59.1,,5.7,,LAUREL ORGANICS LTD.,,,,127279,20140331,,,-7.8,,,64.4,,56.5,,0.0
0.3,12,593.1,18.1,20.2,,LAWRESHWAR POLYMERS LTD.,,,0.1,127375,20140331,61.2,0.5,17.0,20.1,0.1,770.5,,657.1,,1.1
0.1,12,97.1,,-2.8,,LEAD FINANCIAL SERVICES LTD.,,,,127677,20140331,,,1.4,,,,,98.9,,
,12,20.35,,0.0,,LEADING LEASING FINANCE & INVST. CO. LTD.,,,,127712,20140331,,,0.0,,,,,20.4,,
,12,84.8,0.1,0.4,,LEDO TEA CO. LTD.,,,0.0,127807,20140331,3.6,0.1,-3.7,0.2,,108.5,,83.2,,0.9
0.6,12,537.15,,145.4,,LEE & NEE SOFTWARES (EXPORTS) LTD.,0.2,,,127811,20140331,0.4,,0.1,,,17.7,0.2,537.1,,
0.1,12,3.95,,-0.2,,LEENA CONSULTANCY LTD.,,,,127881,20140331,,,0.1,,,,,4.0,,
,12,904.1,,-1.3,,GUJARAT NATURAL RESOURCES LTD.,,,,128171,20140331,,,14.5,,,26.8,,955.4,,
,12,3788.1,3.6,16.9,,TWILIGHT LITAKA PHARMA LTD.,,,82.8,128272,20140630,3.6,,-1395.8,0.0,,232.3,,3204.4,,
1.3,12,9381.9,5.4,-4889.5,,LIBERTY OIL MILLS LTD.,,,4.0,128347,20140331,46.6,1.4,111.7,3.3,,16940.6,,7111.8,,-0.6
84.9,12,3642.7,6.6,119.1,,LIBERTY SHOES LTD.,,,4.3,128358,20140331,327.5,251.9,133.9,44.2,4.9,5008.3,2.4,3710.7,,29.3
0.3,12,79.4,,1.5,,LIBORD FINANCE LTD.,,,,128377,20140331,,,4.6,,,15.1,,83.2,,
0.1,12,34.4,,1.3,,LIBORD SECURITIES LTD.,,,,128381,20140331,,,0.2,,,4.7,,34.5,,
0.1,12,199.65,0.0,43.7,,LIME CHEMICALS LTD.,,0.0,,128739,20140331,6.1,0.5,28.3,5.6,,300.9,,178.8,,0.0
,6,62.95,,7.7,,LINAKS MICROELECTRONICS LTD.,,,,128781,20140331,,,-0.7,,,,,68.1,,
31.5,12,1626.55,0.1,114.1,,LINC PEN & PLASTICS LTD.,0.0,0.0,0.1,128783,20140331,72.6,31.6,115.1,40.1,,3159.1,,1671.9,,0.8
0.7,12,2161.7,1.0,91.9,,LINCOLN PHARMACEUTICALS LTD.,0.0,0.1,0.0,128795,20140331,8.3,,114.3,7.9,31.3,2120.5,0.5,2213.9,,-1.2
0.0,12,14.6,,-0.9,,LINEAR INDUSTRIES LTD.,,,,128825,20140331,,,0.4,,,,,14.7,,
0.0,12,513.85,,139.7,,LINK HOUSE INDS. LTD.,,,,128872,20140331,,,2.8,,,38.9,,454.2,,
0.0,12,259.15,1.3,8.7,,LINK PHARMA CHEM LTD.,,,,128882,20140331,15.6,0.4,5.2,13.9,1.0,259.4,,263.4,,0.0
0.1,12,309.5,8.5,16.3,,LIPPI SYSTEMS LTD.,0.7,1.4,,129018,20140331,75.5,0.4,2.3,64.6,,296.9,0.9,369.9,,-1.0
0.2,12,1778.9,,79.1,,SAHARA HOUSINGFINA CORPN. LTD.,0.0,,,129154,20140331,,,26.4,,,0.8,,1754.3,,
185.0,12,13445.3,33.2,-21.4,,LEEL ELECTRICALS LTD.,,,,129190,20140331,432.7,4.0,774.7,393.6,,14678.4,,14837.8,,1.9
,12,46.8,,-1.9,,LLOYD ROCKFIBRES LTD.,0.0,,0.0,129196,20140331,0.4,,-14.3,0.4,,14.3,,31.7,,0.0
0.1,12,4500.35,5.0,211.0,,LLOYDS METALS & ENERGY LTD.,,,,129219,20140331,274.0,4.4,-424.5,258.6,,6136.7,,4428.2,,6.0
,12,36567.25,13.2,-408.8,,UTTAM VALUE STEELS LTD.,4.7,0.5,,129223,20140331,6015.9,2.4,-987.3,5986.0,1.2,77011.3,,42627.3,9.0,0.1
0.2,12,1923.55,,219.4,,IZMO LTD.,0.0,0.0,0.0,129366,20140331,200.6,0.1,2.0,,,171.1,0.4,1985.6,,0.0
,12,120.45,,,,LOHIA POLYESTER LTD.,,,,129413,20140331,,,-0.1,,,,,120.5,,
,12,421.95,,3.7,,LOHIA SECURITIES LTD.,0.1,,,129418,20140331,-0.1,,1.8,,,,0.3,362.1,,-0.5
15.3,12,4483.65,,436.5,,LOK HOUSING & CONSTRUCTIONS LTD.,0.7,,,129458,20140331,0.7,,3.4,0.0,,560.1,,4714.1,,
0.3,12,2928.6,0.0,302.9,,LOKESH MACHINES LTD.,0.3,,0.0,129506,20140331,23.9,1.4,4.6,21.6,3.4,1363.6,0.0,2968.9,,0.6
,12,118.5,,-3.2,,LONGVIEW TEA CO. LTD.,,,,129654,20140331,,,3.4,,,9.2,,123.0,,
,12,233.25,0.0,-19.2,,LOTUS CHOCOLATE CO. LTD.,0.1,0.0,,129795,20140331,9.3,0.1,-26.9,9.1,0.0,629.5,,227.2,,0.0
31.7,12,2216.4,0.0,26.4,,LOVABLE LINGERIE LTD.,0.3,,0.1,129907,20140331,19.5,3.4,211.6,-2.1,,1595.2,0.2,2313.7,,1.4
,12,103.4,,-3.6,,L E L PROPERTIES (INDIA) LTD.,0.0,,,129979,20140331,,,3.2,,,5.0,,103.3,,
,12,9317.35,29.9,1780.4,,LOYAL TEXTILE MILLS LTD.,0.0,0.0,,129991,20140331,441.5,0.4,197.0,406.1,,16365.7,,9486.7,,1.1
1.9,12,1144.2,-1.6,128.2,,LUMAX AUTOMOTIVE SYSTEMS LTD.,0.7,,4.6,130240,20140331,8.6,0.3,-69.0,3.9,,892.6,,1321.8,,5.6
,12,7432.65,12.3,610.3,,LUMAX INDUSTRIES LTD.,,,8.6,130248,20140331,119.8,7.1,77.0,89.1,183.5,12447.5,-1.6,7495.5,,12.9
,12,278.4,,,,LUMINAIRE TECHNOLOGIES LTD.,,,,130282,20140331,,,-7.3,,,,,274.8,,
0.0,12,142.8,,2.6,,SIMPLEX MILLS CO. LTD.,,,0.0,130365,20140331,-0.2,,-26.1,0.0,,113.2,,127.1,,-0.2
,12,80001.55,768.5,15281.3,,LUPIN LTD.,,,10.3,130382,20140331,3006.5,121.5,23546.4,2089.1,9294.1,89775.7,8.8,88948.6,,2.4
563.3,12,4075.75,35.1,-98.1,,LUX INDUSTRIES LTD.,,,4.4,130459,20140331,100.2,4.8,313.8,53.3,,8706.3,0.1,4331.9,,-3.4
21.9,15,2522.6,6.0,,,LYKA LABS LTD.,0.0,,374.1,130513,20140630,33.2,3.4,-72.7,8.6,,943.1,13.1,2625.3,,1.9
0.1,12,44.6,,-3.2,,LYNX MACHINERY & COMMERCIALS LTD.,,,,130528,20140331,,,-3.4,,,2.4,,42.1,,0.0
0.1,12,43.85,,1.3,,LYONS CORPORATE MARKET LTD.,,,,130543,20140331,,,0.6,,,0.8,,44.1,,
0.1,12,10.5,,-2.3,,M B M LTD.,,,,130798,20140331,,,-2.7,,,,,10.5,,
,12,42.55,,-2.0,,M B PARIKH FINSTOCKS LTD.,0.0,,,130817,20140331,1.7,,0.0,,,,,42.6,,1.7
0.2,12,2619.0,-58.0,-2.1,,MERCANTILE VENTURES LTD.,,,562.8,130908,20140331,-133.3,5.0,25.9,,,9.1,,2759.3,,
,12,65.7,,,,M C C INVESTMENT & LEASING CO. LTD.,,,,130909,20140331,,,-2.7,,,,,65.7,,
0.0,12,327.1,0.0,3.9,,M C S LTD.,0.1,0.0,,130982,20140331,-3.0,,0.8,,,,0.0,322.6,,-3.1
,12,18.5,,,,M H MILLS & INDS. LTD.,,,,131379,20140331,-1.9,,-134.0,-1.9,,,,7.0,,
4.3,12,260.45,0.2,-4.7,,GREYCELLS EDUCATION LTD.,,,4.1,131505,20140331,-0.5,-0.7,-1.5,,,32.7,,260.9,,
,12,57.9,0.9,,,M K AROMATICS LTD.,,,,131549,20140331,1.3,,0.5,0.4,,38.5,,58.8,,
0.1,12,295.9,,-2.2,,M K EXIM (INDIA) LTD.,0.0,,0.0,131603,20140331,,,1.1,,,278.1,,324.4,,0.0
,12,3770.55,59.1,353.2,,M M FORGINGS LTD.,,,16.1,132027,20140331,398.7,12.1,293.2,436.9,,4114.4,,3850.7,,1.2
2.0,12,82.75,,8.6,,M M RUBBER CO. LTD.,,,,132115,20140331,1.3,0.4,-8.5,0.1,,203.3,,85.1,,0.8
16.5,12,64155.95,-0.1,566.6,,M M T C LTD.,3.7,0.0,0.7,132144,20140331,2.7,-0.2,186.4,0.1,,250798.4,0.3,56816.7,,-1.1
,12,45.7,,-16.6,,M P AGRO INDS. LTD.,,,68.0,132298,20140331,-0.1,,41.0,,,,,61.9,,
,12,236.95,,14.8,,EXELON INFRASTRUCTURE LTD.,0.1,,,132408,20140331,0.3,,11.7,0.0,,601.9,,247.6,,0.2
,12,-40.8,,0.0,,AIKYAM INTELLECTUAL PROPERTY CONSULTANCY LTD.,,,,132477,20140331,,,-0.7,,,,,,,
1488.5,12,90550.0,781.4,16868.4,,M R F LTD.,72.8,,,132572,20140930,8527.4,343.8,8978.9,4697.3,286.4,146493.3,40.1,98248.6,,69.2
,12,8.55,,3.4,,M S D INDUSTRIAL ENTERPRISES LTD.,,,,132828,20140331,-0.3,,-1.5,-0.3,,2.0,,10.3,,0.0
,12,58.7,,-6.8,,SRESTHA FINVEST LTD.,0.0,,,132888,20140331,,,11.5,,,,,56.1,,
0.1,12,240.55,,29.3,,M S L INDUSTRIES LTD.,,,,132924,20140331,,,-12.0,,,,,234.0,,
,12,26.85,,0.4,,M S SECURITIES LTD.,,,,133019,20140331,,,-0.1,,,,,26.9,,
,12,20.8,,1.3,,M V COTSPIN LTD.,,,0.0,133218,20140331,,,0.4,,,4.0,,22.1,,
,9,159.3,0.0,-104.5,,SYNERGY BIZCON LTD.,0.1,,,133384,20140630,0.2,0.1,-12.4,,,14.2,,203.3,,
,12,264.65,,1.0,,VENUS POWER VENTURES (INDIA) LTD.,,,,133490,20140331,,,4.5,,,300.8,,265.9,,0.0
0.2,12,2144.75,,624.6,,MAARS SOFTWARE INTL. LTD.,,,,133516,20140331,,,-48.3,,,7.9,,1963.1,,
,12,2642.45,-10.7,130.5,,MAC CHARLES (INDIA) LTD.,2.2,,8.9,133547,20140331,-9.8,-1.8,68.1,2.2,,497.6,,2664.9,,-1.7
0.4,12,1139.2,2.8,189.1,,MACHINO PLASTICS LTD.,,,1.2,133644,20140331,47.2,0.9,-24.1,12.8,,1928.3,,1299.0,,0.5
,12,32.95,,-2.1,,MACK TRADING CO. LTD.,,,,133661,20140331,,,1.2,,,,,33.5,,
,12,88.15,,-0.9,,MACKINNON MACKENZIE & CO. LTD.,,,,133672,20140331,,,-6.1,0.0,,0.1,,89.4,,
,12,1175.8,,424.9,,M P S LTD.,,,1.6,133694,20140331,-20.2,-3.3,434.4,-13.6,,1882.9,6.3,1175.1,,-3.6
0.1,12,56.25,,-8.2,,MACRO INTERNATIONAL LTD.,,0.0,0.0,133729,20140331,,,0.9,,,,,56.8,,
,12,1211.05,3.8,102.9,,MADHAV MARBLES & GRANITES LTD.,,0.1,,133937,20140331,6.6,1.1,60.4,1.3,,742.4,,1229.7,,0.3
,12,31266.1,18.9,760.7,,MADHUCON PROJECTS LTD.,3.5,0.0,,134113,20140331,13.6,4.1,317.2,0.0,,8653.2,,31704.9,,-0.2
,12,0.0,,,,MADHUMILAN FINCORP LTD.,,,,134152,20140331,,,-0.1,,,,,,,
,12,147.3,0.0,10.0,,MADHUSUDAN INDUSTRIES LTD.,,,,134283,20140331,-0.1,,5.8,-0.1,,8.6,,147.0,,0.0
0.2,12,173.5,0.3,-48.2,,JOY REALTY LTD.,0.0,,,134286,20140331,0.3,,0.3,,,1.5,,198.0,,
270.3,12,4182.3,92.8,634.2,,CERA SANITARYWARE LTD.,,,,134290,20140331,363.8,23.6,519.1,238.3,8.7,6963.2,,4545.2,,9.2
0.1,12,553.25,,-0.3,,MADHUSUDAN SECURITIES LTD.,,,,134294,20140331,,,-0.8,,,,,553.0,,
,12,8906.35,2.1,472.1,,ANIK INDUSTRIES LTD.,,,329.4,134351,20140331,68.8,0.6,111.1,21.3,,14481.1,,9430.2,,-1.3
,12,368.45,1.7,226.8,,SAFFRON INDUSTRIES LTD.,,,,134378,20140331,77.2,,3.5,75.5,,634.3,,348.9,,
536.2,12,66885.35,840.2,4790.2,,RAMCO CEMENTS LTD.,,,224.4,134435,20140331,2491.7,162.4,1377.0,295.3,109.4,43852.6,59.8,68875.0,109.5,27.1
14.0,12,13291.5,0.0,-1071.6,,MADRAS FERTILIZERS LTD.,,,5.2,134457,20140331,52.8,5.2,1000.4,47.6,,25982.9,,17400.2,,
31.8,12,12976.1,2.3,1343.9,,MADURA COATS PVT. LTD.,,,54.4,134562,20141231,418.1,21.8,973.6,382.0,,14162.1,,13546.0,,12.0
0.1,12,179.35,,0.4,,HYBRID FINANCIAL SERVICES LTD.,,,,134629,20140331,,,0.0,,,3.0,,149.1,,
,12,7846.6,29.6,120.1,,MAFATLAL INDUSTRIES LTD.,,,1.6,134635,20140331,785.2,16.9,239.3,718.4,8.3,9201.5,10.6,7835.9,,9.7
2.9,12,779.6,0.0,25.6,,TRIDENT TOOLS LTD.,0.0,0.0,0.1,134777,20140331,7.3,,18.2,2.0,,669.6,,935.7,,5.3
70.4,12,116242.65,0.0,12741.9,,MAGMA FINCORP LTD.,,,,134789,20140331,-1555.2,124.1,1355.7,,,115.1,6.3,114310.3,,-1730.1
,12,734.7,0.1,75.1,,MAGNA ELECTRO CASTINGS LTD.,0.1,,0.0,134811,20140331,40.6,0.2,46.2,40.2,,832.8,,750.4,,0.0
0.0,12,205.8,,-19.7,,MAGNA INDUSTRIES & EXPORTS LTD.,,,,134817,20140331,,,6.2,,,226.0,,205.4,,
0.1,12,74.55,,-8.7,0.1,MAGNANIMOUS TRADE & FINANCE LTD.,0.1,,,134838,20140331,0.2,,1.4,,,2.5,,75.2,,
,12,67.7,,-23.5,-0.4,MAGNUM LTD.,0.0,0.0,,134957,20140331,-0.4,,0.1,,,0.1,,80.5,,
1.4,12,4484.85,3.3,-439.6,,MAGNUM VENTURES LTD.,0.2,0.5,8.4,134966,20140331,-17.9,0.8,-188.6,-19.5,,2198.0,0.4,4665.2,,-3.6
0.3,12,762.5,0.0,102.3,,MAHA RASHTRA APEX CORPN. LTD.,,,23.2,135087,20140331,-3.7,-1.8,-13.1,-1.5,,2.0,,746.8,,-0.4
,12,302.1,,76.2,,MAHAAN FOODS LTD.,-2.4,,22.8,135099,20140331,-78.5,-4.1,10.7,-67.9,,133.6,,216.4,,-4.1
0.2,12,1210.75,15.4,71.7,,MAHALAXMI RUBTECH LTD.,,0.3,1.5,135403,20140331,84.0,2.2,22.9,55.5,,1504.3,,1200.8,,0.2
,12,180.6,,11.6,,MAHALAXMI SEAMLESS LTD.,,,0.0,135405,20140331,0.1,0.1,-34.1,,,160.4,,176.9,,
,9,32.05,,-0.7,,MILLENNIUM ONLINE SOLUTIONS (INDIA) LTD.,,,,135448,20140331,,,-0.8,,,,,31.7,,
,12,303.75,,-105.6,,MAHAN INDUSTRIES LTD.,0.0,,,135467,20140331,,,-26.4,,,0.5,,272.1,,
,12,18839.55,0.0,3976.4,0.1,MAHANAGAR GAS LTD.,8.2,10.0,,135491,20140331,1438.6,7.5,2972.5,1393.4,,20517.4,12.4,19804.3,,
51.5,12,283166.8,1401.3,-42491.3,,MAHANAGAR TELEPHONE NIGAM LTD.,410.1,-3.4,11070.3,135496,20140331,-39526.8,0.4,78251.3,2524.9,,34710.4,545.8,290452.4,936.8,-4.9
,12,248.75,,-0.1,,MAHANIVESH (INDIA) LTD.,,,,135511,20140331,,,0.0,,,,,248.8,,
,12,4842.2,50.3,219.3,,MAHARAJA SHREE UMAID MILLS LTD.,,5.3,7.8,135590,20140331,456.3,6.1,197.1,301.9,,4778.4,15.8,5752.1,,13.4
0.0,9,176.4,,-0.4,,MAHARASHTRA CORPORATION LTD.,,,,135675,20140331,,,0.5,,,18.6,,177.2,,
0.0,12,585.5,,-15.5,,MAHARASHTRA POLYBUTENES LTD.,0.0,,,135706,20140331,1.7,,0.8,1.7,,314.2,,608.6,,
,12,2915.25,,-57.0,,MAHARASHTRA SCOOTERS LTD.,,,1.8,135715,20140331,1.1,-0.2,476.0,1.3,,46.9,,3003.0,,0.0
38.2,12,25373.05,28.5,731.3,,MAHARASHTRA SEAMLESS LTD.,0.5,,0.1,135716,20140331,539.8,2.5,971.1,491.2,38.3,13080.1,0.4,31666.3,,-0.5
0.0,12,19.95,,5.1,,MAHASHREE TRADING LTD.,,,,135825,20140331,,,3.8,,,,,21.9,,
,12,71208.1,1089.6,7183.0,,VARDHMAN TEXTILES LTD.,,,47.9,135967,20140331,7051.7,42.4,6536.7,5771.2,8.1,51718.6,40.1,76938.7,,8.5
,12,47.3,,,,MAHAVIRA FOODS LTD.,,,,135991,20140331,,,,,,,,47.3,,
0.1,12,27.75,,2.0,,MAHESH AGRICULTURAL IMPLEMENTS & STEEL FORGINGS LTD.,,,,136135,20140331,,,0.3,,,,,34.7,,
,12,14403.45,5.2,1627.0,,M B L INFRASTRUCTURES LTD.,2.8,,,136291,20140331,391.1,11.0,751.4,370.8,,17537.4,,15354.4,,1.3
,12,285792.5,,-59174.6,,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,-43.4,,0.8,136443,20140331,170.6,89.0,8872.3,,,,46.4,316659.2,,78.6
3125.3,12,296920.15,867.9,37276.4,,MAHINDRA & MAHINDRA LTD.,,,27.9,136444,20140331,17903.4,345.6,37583.5,13348.8,8930.9,431201.8,-558.9,316412.7,,941.9
0.0,12,10853.45,0.1,438.4,,MAHINDRA C I E AUTOMOTIVE LTD.,1.2,,0.0,136451,20140331,86.6,0.5,179.7,84.7,,4319.8,0.8,11178.6,,-0.7
0.0,12,24313.2,1633.8,320.7,,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,,,,136461,20140331,2727.2,338.5,945.3,444.2,,7301.8,302.6,26156.1,,8.1
,12,6337.25,3.7,210.5,,MAHINDRA UGINE STEEL CO. LTD. [MERGED],2.1,,1245.5,136491,20140331,146.7,0.9,1881.5,119.1,0.0,7996.8,0.0,6598.7,,-3.5
933.0,12,114915.0,8149.0,12942.0,,TECH MAHINDRA LTD.,5103.0,,104.0,136494,20140331,26664.0,3020.0,26950.0,7281.0,,162951.0,1425.0,155773.0,,323.0
,12,5060.4,,-67.5,,MAITHAN ALLOYS LTD.,0.3,,,136636,20140331,6.3,0.6,229.8,5.3,,8614.4,0.5,5067.9,,-0.7
,12,2609.0,43.6,-256.5,,MAJESTIC AUTO LTD.,,,0.0,136701,20140331,95.0,0.9,598.1,50.5,0.0,1168.9,0.0,2702.5,,0.0
,12,28.4,,0.0,,MAJESTIC INDUSTRIES LTD.,,,0.0,136716,20140331,,,-1.0,,,,,28.3,,0.0
0.1,12,173.75,,-1.4,,GLOBAL LAND MASTERS CORPN. LTD.,,,,136728,20140331,,,-2.7,,,,,173.3,,
,12,82.45,,28.2,,SYLPH TECHNOLOGIES LTD.,0.1,,,136755,20140331,3.7,0.1,0.0,,,8.1,0.0,98.0,,0.5
,12,400.55,1.3,35.9,,MAKERS LABORATORIES LTD.,,,0.0,136862,20140331,4.4,0.2,6.0,0.9,,701.3,0.7,411.9,,1.2
,12,274.4,0.6,-375.5,,MALABAR TRADING CO. LTD.,,,0.0,137033,20140331,0.6,,-13.5,,,,,434.0,,
,12,964.95,,57.5,,FORTIS MALAR HOSPITALS LTD.,2.6,,,137080,20140331,17.5,3.0,85.6,8.6,,1083.9,2.2,1022.2,,1.1
,12,1216.45,0.2,-62.2,,MALLCOM (INDIA) LTD.,,0.3,0.2,137356,20140331,19.8,1.3,45.0,14.9,,2181.3,1.8,1413.4,,1.3
,12,1502.0,6.1,79.2,,LYPSA GEMS & JEWELLERY LTD.,0.7,0.0,,137443,20140331,16.0,,28.7,7.4,,4124.3,,1495.1,,0.1
,12,139.45,,-27.9,,EFFINGO TEXTILE & TRADING LTD.,,,,137505,20140331,,,4.5,,,203.5,,130.9,,
0.2,12,1711.35,3.2,137.2,,MALU PAPER MILLS LTD.,0.1,0.0,1.7,137511,20140331,3.5,1.0,14.0,1.2,,2237.0,,1710.6,,-1.8
,12,2421.8,0.0,0.8,,MALWA COTTON SPG. MILLS LTD.,,,1.1,137554,20140331,0.3,0.3,-486.6,0.0,3.6,1883.8,0.0,2259.3,,
,12,16028.9,92.3,2252.9,,MAN INDUSTRIES (INDIA) LTD.,-1.9,0.2,,137688,20140331,375.3,0.2,102.0,285.0,,10104.6,,15779.0,,-0.5
,12,3128.25,2.3,453.7,,MANALI PETROCHEMICALS LTD.,0.4,,2.3,137790,20140331,76.4,0.1,290.5,74.1,8.5,6185.2,,3327.3,,-0.5
428.8,12,117848.25,145.7,29235.0,,MANAPPURAM FINANCE LTD.,140.3,2.8,4.8,137828,20140331,462.8,166.9,2260.1,3.1,,,2.9,108418.0,,1.8
